age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,creat_type_cd,slot_id,u_refreshTimes,u_feedLifeCycle,label
7,2,12,234,2,16,5,21,188,2400,8,56,6,17,0
5,2,20,204,2,33,7,21,205,1542,8,30,6,17,0
8,2,42,104,2,31,3,12,350,2038,8,61,5,17,0
6,4,33,318,3,27,2,11,147,2396,8,17,4,17,0
6,4,33,320,3,27,2,11,250,2111,8,23,1,17,0
2,3,29,237,2,30,7,20,123,2118,8,40,0,17,0
5,3,17,243,2,33,7,20,136,2116,8,40,0,17,0
6,4,33,317,3,27,2,11,142,2195,8,18,0,17,0
7,2,25,286,5,31,3,20,322,2114,8,23,0,11,0
5,2,24,221,2,34,7,20,202,1621,8,14,0,15,0
6,4,33,316,3,27,3,11,345,2110,8,22,1,17,0
6,4,33,201,3,27,2,11,294,1817,8,23,4,17,0
3,2,16,209,2,34,7,21,143,1535,8,42,9,17,0
5,2,20,205,2,16,5,17,184,1606,8,69,8,17,0
2,3,28,184,5,31,3,20,351,2115,8,23,2,17,1
7,2,16,442,2,34,3,21,205,2400,5,56,2,17,0
4,3,42,145,2,31,3,20,251,2118,8,61,9,17,0
7,2,13,175,2,31,3,21,352,1558,8,13,2,17,0
7,3,25,129,2,34,7,21,188,1169,8,54,7,17,0
2,2,16,410,2,34,7,20,137,2119,8,39,0,17,1
7,2,17,377,5,31,3,13,350,2119,8,61,5,17,0
5,2,15,218,2,33,7,20,196,1278,8,42,0,15,1
3,2,33,308,5,31,7,20,345,2115,8,18,0,15,0
5,2,15,157,2,33,7,20,142,1521,8,14,0,17,0
6,4,33,317,3,27,2,11,250,1791,8,23,7,17,0
6,4,33,315,3,27,2,11,119,2114,8,53,1,17,0
8,2,38,145,2,11,8,37,292,2191,8,28,0,17,0
7,2,46,274,2,20,8,16,228,2189,8,28,8,17,0
7,3,17,237,2,34,7,20,342,2116,8,13,4,17,1
8,2,17,160,5,31,3,20,126,2118,8,22,5,17,0
6,4,32,312,3,27,2,11,246,2480,8,22,9,17,0
8,2,33,361,4,11,6,18,210,2115,8,69,0,16,0
8,2,38,336,2,11,8,37,297,2412,8,30,8,17,0
9,3,26,117,2,31,3,20,348,2118,8,61,6,17,0
2,3,20,196,4,34,6,20,139,2116,8,37,0,16,0
6,2,33,316,3,31,6,18,226,2110,8,41,9,13,0
7,2,24,222,2,16,5,36,320,1936,8,29,0,11,0
8,3,21,328,5,31,3,20,352,2119,8,19,7,17,0
5,4,33,370,3,20,2,17,349,2032,8,40,1,17,1
3,2,16,319,2,23,2,13,219,2118,8,52,1,17,0
8,2,29,131,4,11,8,36,320,2407,8,18,4,17,0
2,2,25,431,2,16,5,21,214,2422,8,54,0,17,0
8,2,20,235,5,30,3,20,125,2119,8,23,6,17,0
2,3,32,177,5,11,8,36,349,2547,8,30,9,17,0
8,2,43,104,5,31,3,20,254,2118,8,23,5,17,0
8,2,21,319,5,31,3,28,349,2531,8,23,5,17,0
5,2,17,459,2,16,4,35,195,2422,8,28,4,17,0
3,4,45,316,3,27,6,17,213,2166,8,18,9,17,0
7,2,12,257,5,31,3,20,353,2116,8,22,0,15,0
5,2,16,289,2,31,3,21,201,2196,8,56,0,17,0
4,2,20,129,5,31,3,20,154,2041,8,14,6,15,0
2,2,20,381,4,33,6,20,147,1559,8,40,9,17,0
7,2,19,224,2,16,8,32,315,1922,8,30,0,11,0
5,2,20,340,2,16,7,21,205,2419,5,59,5,17,0
2,3,19,156,2,31,3,20,255,2130,8,23,0,11,0
7,2,32,444,5,10,8,36,294,2410,8,28,4,17,0
7,2,18,124,5,31,3,20,357,2116,8,23,9,17,0
7,4,12,419,4,20,6,31,216,2410,8,29,8,17,0
2,3,12,332,2,31,3,20,150,2118,8,36,2,15,1
6,4,32,317,3,27,2,11,316,2121,8,21,1,12,0
6,4,33,315,3,27,2,11,118,1813,8,22,1,17,0
2,2,38,406,5,11,8,37,311,2415,8,28,9,17,0
2,2,20,267,3,10,2,36,295,2528,8,42,1,11,0
3,4,33,315,3,27,2,13,290,2116,8,23,5,17,0
8,2,20,287,5,30,3,35,323,2409,8,18,9,17,0
5,2,10,241,2,16,5,35,304,2437,8,54,0,12,0
5,2,16,232,2,34,6,20,207,2117,8,39,2,13,1
2,3,43,114,5,30,3,34,354,2038,8,22,9,17,0
5,2,15,385,5,11,8,37,314,2040,8,30,7,11,0
5,2,16,292,5,11,8,32,188,1183,8,29,8,17,0
3,2,33,340,3,27,6,32,229,2508,8,44,0,12,1
2,2,27,206,4,20,6,17,221,2507,8,70,4,17,0
5,2,20,125,2,16,5,21,189,2442,8,53,9,17,0
5,2,10,365,2,34,6,12,242,2118,8,37,0,10,1
7,2,33,266,5,30,3,13,124,1544,8,18,3,17,0
6,4,33,316,3,27,2,11,246,2115,8,23,9,17,0
2,3,25,119,2,34,7,20,247,2116,8,38,0,15,1
7,2,20,358,4,34,6,18,346,2113,8,39,6,17,0
2,2,29,292,5,16,3,21,320,2410,8,40,5,15,1
5,2,20,377,4,34,3,20,150,2520,8,40,0,15,0
5,2,26,306,2,16,5,21,185,2403,5,57,8,17,1
2,2,44,264,4,31,3,20,129,2117,8,23,7,17,1
6,4,33,316,3,27,2,11,318,2410,8,29,7,17,0
2,2,19,317,2,34,7,20,204,2122,8,39,9,16,1
8,2,21,352,5,30,3,21,331,2113,8,22,9,17,1
5,2,33,200,3,20,6,17,220,1773,8,29,9,17,0
5,2,26,181,4,31,6,18,206,2120,8,40,0,16,1
8,2,39,116,5,11,3,13,316,2036,8,54,4,17,0
5,3,31,363,5,31,3,28,354,2112,8,23,5,17,0
5,2,26,216,2,34,7,20,204,1548,8,42,0,16,0
6,4,33,320,3,27,2,11,215,2112,8,61,1,13,0
7,2,20,363,2,20,7,12,210,1584,8,18,2,17,0
7,3,46,385,5,31,3,20,151,1516,8,38,1,17,0
5,3,25,253,2,31,3,20,123,2116,8,40,9,17,0
5,2,12,431,2,34,3,21,200,2403,8,55,8,17,0
2,2,24,230,2,20,6,18,217,2116,8,41,4,17,0
2,3,16,226,2,34,6,20,294,2122,8,38,0,10,1
6,4,33,160,2,31,6,18,150,2115,8,40,0,13,0
7,2,17,214,2,16,7,31,318,2516,8,30,4,17,0
6,4,33,322,3,27,2,31,247,2114,8,22,1,17,0
2,2,25,219,2,31,7,20,126,2116,8,14,0,15,0
2,2,20,164,2,30,3,13,328,1552,8,18,5,17,0
5,2,19,329,2,16,7,21,198,2420,8,55,4,17,0
9,2,45,328,2,31,7,21,351,1249,8,13,6,17,0
7,2,27,297,2,16,4,16,216,2217,8,26,8,17,0
8,2,43,158,5,30,3,35,130,1544,8,22,5,17,0
8,3,20,120,5,30,3,35,347,1526,8,22,5,17,0
7,3,30,134,2,31,3,21,160,2547,8,14,2,17,0
6,4,33,313,3,27,2,11,117,2181,8,23,9,17,0
5,2,16,447,5,34,7,21,191,2410,8,57,6,17,0
2,2,20,319,2,31,3,21,215,1579,8,17,5,17,0
5,2,29,268,5,31,3,20,128,1572,8,13,6,17,0
5,2,16,233,2,11,8,13,190,2413,8,18,8,17,0
5,2,16,210,2,33,7,21,203,1595,8,57,2,17,0
8,2,17,369,5,31,3,21,134,2381,8,17,2,17,0
2,2,34,214,2,10,4,30,225,1554,8,28,8,17,1
6,4,33,317,3,27,2,11,120,2113,8,22,9,17,0
5,3,20,436,5,33,5,35,315,2411,8,18,9,17,0
5,2,20,228,2,16,5,21,189,2432,8,57,4,11,0
8,2,27,166,4,31,3,28,351,2117,8,23,6,17,0
8,3,30,253,5,30,3,28,347,2120,8,23,3,17,0
8,3,40,157,5,30,3,35,347,2120,8,18,9,17,0
7,2,21,199,2,34,6,18,216,1482,8,54,1,17,0
5,2,45,231,2,16,5,21,192,2392,8,56,6,17,0
6,4,33,317,3,27,2,11,341,1797,8,23,3,17,0
2,3,20,375,5,31,3,20,145,2120,8,38,2,17,0
8,2,20,192,2,31,6,13,218,1877,8,29,4,17,0
5,2,26,438,2,15,5,21,181,2407,8,58,8,17,0
8,2,33,349,4,31,6,19,221,2107,8,39,0,16,0
5,2,25,108,4,34,7,18,302,1565,8,40,0,17,0
6,4,33,319,3,27,2,17,347,2116,8,18,9,17,0
5,2,20,119,5,31,3,21,154,1195,8,23,6,17,0
6,4,33,316,3,27,2,11,322,2036,8,23,1,12,0
8,3,21,382,5,31,3,21,356,2035,8,18,2,17,0
3,2,32,328,2,31,6,28,136,2102,8,42,0,16,1
7,2,16,419,2,32,8,36,304,1274,8,37,5,11,0
7,2,25,220,2,33,7,21,218,2411,8,56,4,17,0
5,3,33,177,5,11,8,36,344,1551,8,22,9,17,0
7,2,25,390,2,16,3,21,349,2404,8,18,7,17,0
5,2,41,114,5,31,3,21,353,2392,8,18,9,17,0
7,2,45,234,2,34,7,21,209,2408,5,57,5,17,0
7,4,33,259,2,16,3,35,348,2116,8,23,2,17,0
5,2,11,115,2,34,7,18,211,1816,8,38,0,16,0
2,3,37,407,5,11,8,36,322,2408,8,29,4,17,0
7,2,16,364,2,31,3,20,148,1588,8,62,6,17,0
6,4,34,415,2,20,2,17,226,1550,8,55,8,13,0
7,2,44,378,2,31,3,20,244,2118,8,41,0,11,0
5,2,40,321,4,31,3,20,127,2113,8,23,0,17,0
5,2,17,217,2,33,7,17,205,2119,8,41,0,16,0
7,2,26,174,2,11,8,33,312,1813,8,27,3,17,1
2,2,18,325,5,31,3,20,355,2118,8,22,2,17,0
5,2,20,115,5,32,3,20,250,2122,8,42,0,11,0
2,2,20,242,2,21,8,18,225,2495,8,29,6,17,0
5,2,16,204,2,33,7,21,206,2537,8,41,0,15,1
6,4,33,311,3,27,2,11,343,1443,8,22,4,17,0
2,2,24,164,2,33,7,20,206,1564,8,56,0,17,0
6,4,33,314,3,27,2,11,126,2114,8,23,5,13,0
6,4,33,317,3,27,2,11,213,2028,8,23,1,17,0
9,3,21,330,2,31,3,20,251,2116,8,22,0,17,0
5,2,16,102,2,16,7,21,210,2231,8,55,0,17,0
2,2,13,93,5,30,3,35,352,1837,8,22,5,17,0
8,2,27,116,5,31,3,20,352,2120,8,23,5,17,0
6,4,33,315,3,27,2,11,257,2118,8,23,1,12,0
9,2,26,144,5,34,7,20,343,2116,8,35,0,15,0
7,2,25,115,5,30,3,21,354,2383,8,15,4,17,0
6,2,32,236,3,10,2,13,113,2178,8,29,4,17,0
7,2,25,274,5,31,3,21,351,1842,8,54,2,15,0
7,2,15,142,2,11,8,36,311,2068,8,30,0,11,1
6,4,33,319,3,27,2,11,350,2120,8,61,1,17,0
2,2,25,184,2,34,6,12,211,1934,8,40,4,13,0
5,2,45,318,2,16,3,21,188,2407,8,52,8,17,0
3,2,37,362,5,11,3,35,330,2421,8,62,2,11,0
8,3,40,119,5,11,8,36,321,2533,8,22,0,17,0
2,4,33,349,2,20,2,31,227,1795,8,28,1,12,0
2,2,25,121,5,30,3,35,350,2407,8,22,2,17,0
5,2,20,227,2,11,2,18,308,1588,8,68,4,16,0
2,2,20,217,4,10,8,14,221,2501,8,29,0,17,1
7,2,16,193,2,10,8,20,315,2120,8,43,0,13,0
9,2,19,261,5,30,8,36,316,2521,8,29,4,17,0
5,2,23,253,2,16,5,21,198,2445,8,58,0,11,0
2,2,20,386,5,31,3,21,347,2119,8,22,2,17,0
5,2,24,318,2,34,7,20,209,2531,8,53,0,15,0
2,2,25,361,4,10,3,36,328,2194,8,61,0,17,0
5,3,18,109,5,31,3,21,354,2391,8,22,0,17,0
8,2,25,107,5,30,3,35,336,2199,8,14,6,17,0
2,2,19,313,4,11,8,37,312,2209,8,29,6,17,0
6,4,33,317,3,27,2,11,347,2113,8,23,1,17,0
6,4,33,318,3,27,2,11,343,2116,8,53,1,17,0
6,4,33,318,3,21,2,30,219,1818,8,18,8,17,0
6,4,33,317,3,27,2,18,220,2117,8,28,1,17,0
7,2,16,401,2,34,6,20,211,1529,8,39,6,17,0
6,4,33,315,3,27,2,11,345,2397,8,53,7,17,0
8,2,25,333,2,31,3,20,251,2119,8,61,0,11,0
7,2,25,207,2,32,6,28,209,1333,8,15,0,15,0
6,4,33,316,3,27,2,11,250,1854,8,22,9,17,0
7,2,41,324,5,31,3,20,251,2118,8,22,8,15,0
7,2,36,452,5,11,8,37,311,2047,8,28,8,11,0
2,2,20,197,2,11,3,36,111,2432,8,38,0,11,0
6,4,33,318,3,27,2,11,346,2115,8,23,9,17,0
8,2,17,389,5,31,3,20,347,2118,8,23,3,17,0
6,4,33,417,2,27,2,11,124,2165,8,23,1,17,0
5,2,44,206,2,33,7,20,195,2126,8,36,0,16,1
5,2,46,216,2,15,5,21,180,2416,8,57,8,17,0
5,2,20,253,2,31,7,20,143,2117,8,39,1,17,1
5,2,17,239,4,34,7,20,210,1559,8,44,4,17,0
2,4,33,364,3,31,2,30,345,2120,8,18,9,17,0
6,4,33,320,3,27,2,11,255,2118,8,62,1,13,0
2,2,19,371,4,11,8,20,310,2192,8,28,3,16,1
5,2,25,210,2,34,7,21,212,1595,8,55,4,15,0
7,2,33,194,2,20,6,17,219,1492,8,70,1,17,0
2,2,19,230,4,11,8,36,308,2531,8,30,3,11,0
5,2,11,335,2,11,7,20,308,2202,8,38,0,11,0
8,2,20,272,4,32,6,20,346,2112,8,18,0,10,0
2,3,27,152,5,31,3,20,353,2120,8,22,6,17,0
7,2,39,270,4,32,6,20,343,1184,8,68,5,11,1
5,2,26,377,5,31,3,21,351,2392,8,38,5,17,0
7,2,24,357,2,16,5,35,298,2408,8,53,6,17,0
7,2,33,356,4,30,8,32,313,1601,8,29,7,17,0
5,2,27,219,2,15,5,35,219,2443,8,30,0,11,0
6,4,32,314,3,27,2,11,348,2117,8,22,9,17,0
2,2,15,144,2,11,8,36,289,2434,8,51,4,17,0
8,2,20,287,5,30,3,21,333,2424,8,17,2,17,0
5,2,20,323,4,31,6,20,203,2121,8,40,0,17,1
5,2,26,123,2,15,5,21,184,1577,8,15,4,17,0
2,2,24,259,5,11,8,36,323,2428,8,29,0,11,0
7,2,26,284,2,27,8,36,312,2195,8,55,4,17,0
3,2,33,198,4,31,6,20,307,2103,8,40,0,16,1
6,4,33,314,3,27,2,11,347,2381,8,22,9,17,0
2,2,45,169,2,16,5,21,349,2415,5,54,0,17,0
8,2,27,180,2,31,3,20,351,2117,8,23,2,17,0
5,2,17,117,5,16,3,21,350,1160,8,18,4,17,0
6,4,33,358,3,27,2,11,319,2201,8,23,9,17,0
6,2,33,416,2,22,2,32,319,2193,8,30,3,13,0
5,2,46,199,2,20,6,18,215,1524,8,40,0,13,1
8,2,41,111,5,30,3,35,328,2115,8,23,8,17,0
8,2,33,363,5,10,8,36,293,2397,8,23,9,17,0
5,2,25,210,2,33,7,20,195,1611,8,41,0,15,0
7,2,25,213,2,22,7,21,318,2117,8,18,4,17,0
8,2,17,323,2,31,3,21,355,1193,8,18,5,17,0
5,2,26,221,2,15,7,21,208,2190,8,57,0,17,1
5,2,38,455,5,16,5,36,196,2402,8,29,9,17,1
5,2,30,394,2,31,3,21,352,1246,8,17,2,17,0
7,2,24,220,2,34,7,21,213,2410,8,57,2,15,0
6,4,32,316,3,27,2,11,132,1834,8,22,6,17,0
7,2,39,117,2,31,3,21,351,2411,8,60,6,10,0
2,2,18,254,2,33,7,21,212,1629,8,74,8,17,0
8,2,20,373,2,34,6,21,246,1569,8,53,2,17,0
5,2,20,417,2,23,6,17,213,2407,8,29,9,17,0
8,2,20,122,4,16,8,35,184,2413,8,19,4,17,0
7,2,32,345,2,11,8,20,246,2115,8,42,3,17,0
2,2,17,178,2,34,7,20,147,2125,8,38,0,17,0
3,2,16,113,4,30,3,20,247,2122,8,23,4,17,0
3,3,33,163,4,27,3,28,317,2111,8,23,9,17,0
6,4,33,319,3,27,2,11,215,2108,8,18,1,17,0
4,2,20,337,5,30,3,28,300,1542,8,22,5,17,0
5,3,11,210,2,34,6,17,201,2120,8,38,0,16,1
7,2,17,332,2,31,3,21,356,2386,8,57,2,17,0
8,2,33,164,2,31,3,20,347,1548,8,62,6,17,0
7,2,21,203,2,21,2,12,183,2402,8,69,0,17,0
7,2,18,346,5,31,3,20,350,2117,8,61,5,17,0
8,2,21,334,4,31,6,20,247,2116,8,39,0,17,1
7,2,25,120,2,31,3,21,347,1529,8,17,2,17,0
5,2,25,168,2,16,5,21,224,1204,8,56,3,17,0
5,2,16,145,2,15,5,21,184,1195,5,60,4,17,0
8,2,33,157,5,30,3,35,331,2031,8,23,5,17,0
6,4,33,317,3,27,2,11,346,2116,8,23,1,17,0
7,3,21,155,5,31,3,20,353,2115,8,61,5,17,0
7,2,13,238,5,31,3,20,348,2117,8,17,2,17,0
8,2,14,329,5,31,3,20,350,2116,8,61,0,17,1
8,2,43,358,5,30,3,35,130,1557,8,22,3,17,0
7,2,24,281,5,11,8,16,312,2042,8,27,2,11,0
5,3,16,137,2,33,7,20,201,1525,8,38,0,16,1
8,3,20,278,2,15,3,21,188,2203,8,14,8,17,0
5,2,16,286,2,33,7,21,339,1593,8,55,0,15,1
2,2,38,290,5,11,8,36,289,2518,8,28,9,17,0
7,2,18,250,2,16,5,30,301,2422,8,29,0,12,1
8,2,25,362,2,20,6,13,144,2115,8,17,9,17,0
5,2,12,229,2,33,7,21,204,1684,5,59,0,15,0
3,2,39,161,5,30,3,35,323,1534,8,13,5,17,0
6,4,33,317,3,27,2,11,348,2388,8,17,1,17,0
5,2,32,116,2,15,5,21,204,2043,8,42,9,15,0
3,2,26,365,5,30,3,35,126,2406,8,17,5,17,0
5,2,10,219,2,34,7,21,186,1543,8,56,6,15,0
4,3,12,352,4,33,6,20,140,1538,8,70,2,17,0
5,2,25,278,5,31,3,21,348,2493,8,53,2,17,1
8,2,38,308,5,11,8,37,325,2036,8,23,9,17,0
7,2,15,409,4,16,7,21,305,2537,8,53,0,11,0
8,2,44,270,2,31,3,21,335,2488,8,55,5,17,0
7,2,21,130,2,31,3,21,358,2396,8,54,2,17,0
7,2,30,313,3,23,3,35,347,2029,8,23,4,17,0
5,2,23,291,2,16,5,35,185,2435,8,30,6,11,0
2,2,20,109,2,31,3,20,309,2113,8,38,0,11,0
7,2,30,125,5,31,3,20,351,2115,8,23,0,17,0
7,2,25,220,2,11,8,32,344,1909,8,65,0,11,0
7,2,40,426,4,10,8,36,317,2420,8,29,0,17,0
5,2,25,394,2,33,7,21,188,2403,8,57,8,17,0
8,2,29,134,5,10,8,37,131,2033,8,23,5,17,0
7,2,17,327,4,31,7,20,140,2118,8,39,4,17,0
7,2,17,125,2,34,7,21,131,1613,8,13,2,17,0
5,2,19,197,2,34,7,13,196,1315,8,42,0,11,1
5,2,45,114,4,31,3,21,347,2200,8,18,5,17,0
7,4,33,167,2,27,2,31,115,1526,8,29,1,17,0
2,3,20,244,5,34,6,11,208,1566,8,38,4,17,0
2,2,12,257,2,16,5,17,212,1578,8,38,0,12,0
5,2,21,215,2,11,6,18,345,1550,8,29,5,17,0
8,3,21,267,5,31,3,20,354,2509,8,14,2,17,0
3,2,45,213,2,32,6,18,210,1830,8,38,2,17,0
7,2,16,227,2,15,5,21,182,2428,8,58,9,17,0
6,2,33,154,3,31,2,12,143,1540,8,40,6,17,0
6,4,33,317,3,27,2,11,209,1524,8,54,9,17,0
2,2,20,109,5,31,3,21,121,1846,8,29,0,17,0
6,4,33,314,3,27,2,11,250,2113,8,23,1,17,0
9,2,12,287,2,34,3,20,346,2115,8,37,4,17,0
5,2,45,318,2,34,7,21,217,1568,8,55,4,17,0
7,3,17,367,5,30,3,35,334,2034,8,23,3,17,0
8,2,30,299,5,31,3,20,355,2042,8,23,2,15,0
2,2,25,108,2,34,3,20,347,1178,8,40,0,15,1
8,2,18,171,5,31,3,20,251,2114,8,23,7,17,0
8,2,17,383,4,31,3,20,157,2118,8,13,6,17,0
5,2,20,202,2,11,8,37,323,1781,8,29,9,13,0
6,2,32,419,4,10,2,32,218,2191,8,30,7,17,0
6,4,33,315,3,27,2,11,124,2110,8,23,1,17,0
3,4,33,152,4,27,6,18,318,2125,8,24,3,17,0
2,2,34,337,2,21,4,16,299,2521,8,28,9,17,0
8,2,25,297,4,16,8,35,195,2444,8,30,0,11,0
4,3,21,128,5,31,3,20,355,2118,8,18,0,17,0
5,3,10,315,2,31,7,20,303,2118,8,40,0,10,0
2,2,25,346,2,34,7,21,245,1607,8,28,2,17,0
8,2,28,107,5,31,3,20,354,2115,8,23,5,17,0
5,2,44,224,2,34,3,21,229,2411,8,56,4,15,0
5,2,20,204,2,32,6,19,216,2113,8,38,0,11,0
6,4,33,316,3,27,2,11,229,2115,8,23,1,12,0
8,2,17,427,2,31,3,21,153,1551,8,14,8,17,0
3,2,17,156,4,27,3,11,214,2111,8,22,5,17,0
5,2,20,281,2,31,3,21,199,2375,8,55,2,17,0
6,4,33,224,2,10,8,33,225,2411,8,30,4,17,0
9,2,46,324,2,34,7,21,202,1521,8,19,6,17,0
7,3,33,367,5,30,3,28,347,2116,8,40,9,17,0
5,2,27,119,5,31,3,20,131,2118,8,23,4,15,0
7,2,19,208,4,32,4,31,313,2198,8,70,9,17,0
8,2,30,166,2,30,3,20,348,2123,8,15,0,11,1
8,3,30,239,4,30,3,35,351,2117,8,23,6,17,0
8,2,44,159,5,31,3,20,353,2116,8,23,6,11,0
6,4,33,317,3,27,2,11,121,2109,8,61,1,17,0
8,2,30,270,5,31,3,21,351,2187,8,17,9,17,0
6,4,33,318,3,27,2,11,118,2112,8,60,1,17,0
7,2,20,374,4,11,8,32,285,2199,8,71,3,17,0
7,2,17,131,2,31,3,20,251,2120,8,52,6,17,1
5,2,24,240,2,15,5,21,186,2439,8,30,0,11,0
2,3,21,329,2,34,7,20,347,2120,8,60,2,17,1
5,2,13,186,2,34,6,19,215,1482,8,42,0,16,1
5,3,15,327,4,31,6,20,135,2117,8,37,6,17,0
7,2,44,269,2,10,8,36,316,1268,8,27,3,17,0
7,2,16,435,2,31,6,20,211,2114,8,40,0,13,0
3,2,20,419,4,11,8,37,318,2419,8,30,7,17,0
6,4,32,318,3,27,2,11,344,2115,8,22,1,17,0
7,2,24,115,2,34,7,21,209,2207,8,55,0,11,0
5,2,33,213,4,33,7,20,345,2116,8,53,0,13,0
8,2,19,201,4,32,6,19,299,2120,8,41,0,11,1
6,4,33,317,3,27,2,11,129,2197,8,22,1,17,0
5,2,26,337,2,15,5,21,188,2385,8,57,9,17,0
5,4,33,394,4,34,6,28,212,2111,8,39,0,16,0
2,2,20,286,2,34,3,20,224,2195,8,18,6,17,0
2,2,42,342,5,30,3,35,127,2113,8,23,5,17,0
5,2,17,447,2,16,5,21,190,2414,8,29,4,17,0
6,4,33,318,3,27,2,11,248,2114,8,23,1,17,0
8,2,39,206,4,11,8,37,300,2229,8,29,4,17,0
5,4,17,271,5,31,3,20,153,2113,8,22,9,17,1
7,2,29,429,2,34,5,21,188,2199,8,30,8,17,0
5,2,17,426,2,31,6,13,208,1519,8,18,9,17,0
8,2,31,336,5,30,3,12,354,2114,8,23,4,17,0
7,2,11,287,5,34,3,21,348,2403,8,14,0,15,0
8,2,26,318,5,30,3,35,353,2424,8,17,9,17,0
2,2,19,222,4,34,7,20,201,2118,8,38,0,15,1
7,2,37,164,2,11,3,36,322,2040,8,14,0,11,0
7,2,25,321,2,34,7,21,349,2411,8,55,2,15,0
8,4,17,151,5,30,2,35,347,2020,8,18,8,17,0
2,2,37,259,5,11,8,36,306,2222,8,42,0,11,0
8,4,20,325,2,31,3,20,150,2119,8,61,4,17,0
3,2,24,423,5,34,6,20,213,1563,8,41,2,17,0
5,2,26,203,2,33,7,21,205,1593,8,58,1,12,0
9,3,13,120,2,31,3,20,154,1551,8,23,9,17,0
7,2,27,130,5,31,3,20,351,2116,8,23,4,17,0
6,4,33,321,3,31,2,13,348,2115,8,23,5,17,0
8,2,19,156,5,11,3,31,313,2413,8,28,9,17,0
2,2,20,369,2,33,7,20,136,2116,8,38,4,17,0
7,2,32,436,5,10,8,36,310,1578,8,28,3,17,0
2,2,41,363,5,30,3,35,355,2405,8,18,8,17,0
6,4,32,319,3,27,2,11,342,2114,8,22,1,17,0
8,4,20,319,4,27,3,35,349,2113,8,23,3,11,0
2,2,39,199,2,20,8,36,307,2040,8,39,8,17,0
3,2,17,201,4,10,8,21,298,2111,8,39,0,11,1
7,2,16,360,4,11,8,36,321,2400,8,30,9,17,0
5,3,19,198,2,31,6,19,198,2112,8,38,0,16,1
5,2,25,386,2,34,7,21,141,1601,8,54,0,15,1
7,2,20,381,2,16,4,21,347,2576,8,66,7,17,0
5,2,25,117,2,30,3,35,342,1525,8,17,6,17,0
6,4,33,320,3,27,2,11,349,2112,8,60,1,13,1
6,4,33,320,3,27,2,20,144,2121,8,23,1,17,0
6,4,33,315,3,27,2,11,121,1460,8,23,0,17,0
6,4,33,319,3,27,2,11,221,2111,8,23,6,16,0
2,2,16,112,2,34,7,20,245,1597,8,37,0,17,0
2,2,16,118,5,31,3,20,349,2116,8,23,0,11,0
9,4,33,158,3,27,2,11,346,2114,8,63,8,17,0
7,2,21,112,4,20,6,33,306,1834,8,29,0,16,0
5,2,24,242,2,34,7,21,192,2380,5,59,4,15,0
7,3,21,370,2,31,3,20,313,2119,8,23,6,17,0
7,2,20,173,5,31,3,20,349,2113,8,18,7,17,0
2,2,37,359,5,11,8,37,314,2417,8,17,4,17,0
6,4,32,318,3,27,2,11,327,2405,8,29,1,17,0
2,2,41,369,2,30,3,21,354,2401,8,17,5,17,0
8,2,46,447,2,15,5,35,320,2427,8,52,8,17,0
7,2,21,207,2,20,6,17,214,1541,8,42,4,12,0
8,3,44,397,2,34,6,13,243,2117,8,37,0,17,1
3,2,17,118,2,15,6,21,207,2569,8,41,3,16,0
5,2,33,178,2,20,6,17,218,1538,8,42,2,17,0
2,2,28,361,5,31,3,21,355,2030,8,23,5,11,0
7,2,32,432,2,11,8,35,318,2406,8,29,4,17,0
7,2,12,324,2,31,3,20,351,2120,8,53,0,17,0
5,2,44,344,2,33,6,20,207,1871,8,39,2,17,0
8,2,26,377,5,31,3,21,353,2407,8,55,0,15,0
5,2,20,404,2,33,7,21,215,1579,8,59,0,17,1
7,2,16,284,2,10,8,36,316,2048,8,30,3,11,0
7,2,20,365,5,31,3,20,345,2116,8,18,7,17,0
7,2,42,350,5,31,3,21,349,2216,8,55,8,17,1
5,2,44,210,2,33,6,21,309,1538,8,56,0,15,1
6,2,29,221,3,10,2,11,318,1833,8,30,4,17,1
7,2,17,140,2,11,8,34,298,2401,8,29,9,17,1
7,2,44,408,4,31,3,20,205,1581,8,53,9,17,0
7,2,12,143,2,16,5,21,191,2421,8,56,6,17,0
5,2,46,154,2,34,7,21,207,2369,8,59,9,17,0
6,2,30,357,3,27,2,13,322,1479,8,30,1,17,0
5,2,26,346,2,31,7,21,207,2595,8,40,0,16,0
2,2,38,252,5,23,3,35,331,2532,8,18,4,17,0
2,2,18,311,2,31,3,20,355,2118,8,14,2,15,0
5,2,24,199,2,34,7,20,210,1587,8,42,9,17,0
7,2,24,277,4,31,6,18,345,2127,8,38,9,13,0
5,2,20,168,2,31,3,21,350,2121,8,17,9,17,0
3,2,27,200,4,23,4,16,221,1564,8,40,0,13,0
7,2,20,224,2,31,3,20,352,2118,8,42,0,17,0
2,2,19,173,4,11,8,37,297,1866,8,29,9,17,0
7,4,32,322,3,27,3,35,247,2115,8,22,6,17,0
8,2,26,121,2,31,3,21,350,2489,8,23,4,17,0
6,4,33,318,3,27,2,10,352,2116,8,55,0,13,0
2,2,16,207,2,34,6,20,141,2116,8,53,9,16,1
6,4,33,317,3,27,2,11,231,2194,8,42,1,13,0
5,2,20,212,4,31,7,20,305,2116,8,38,6,11,1
7,2,33,162,4,30,3,13,142,1556,8,18,9,17,0
7,2,21,297,5,31,3,20,253,2119,8,23,6,10,0
